COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	
tern	46.9	-124.5	7/14/12	197	2
tern	46.9	-124.5	7/14/12	197	2
tern	46.9	-124.5	7/14/12	197	2
tern	46.9	-124.5	7/14/12	197	2
tern	59.1	-94.9	7/15/12	198	2
tern	59.3	-94.9	7/15/12	198	2
tern	59.3	-94.9	7/15/12	198	2
tern	59.3	-94.9	7/15/12	198	2
tern	59.3	-94.9	7/15/12	198	2
tern	59.3	-94.9	7/15/12	198	2
tern	59.3	-94.9	7/15/12	198	2
tern	59.3	-94.9	7/15/12	198	2
tern	66	-17.3	7/15/12	198	2
tern	66	-17.4	7/15/12	198	2
tern	66	-17.3	7/15/12	198	2
tern	66.1	-16.8	7/15/12	198	2
tern	66.1	-16.8	7/15/12	198	2
tern	63.8	-21.1	7/15/12	198	2
tern	63.8	-21.1	7/15/12	198	2
tern	58.9	5.6	7/15/12	198	2
tern	58.9	5.6	7/15/12	198	2
tern	61.2	-149.9	7/15/12	198	2
tern	61.1	-149.8	7/15/12	198	2
tern	59.8	-151.9	7/15/12	198	2
tern	59.6	-151.5	7/15/12	198	2
tern	59.8	-151.9	7/15/12	198	2
tern	59.6	-151.5	7/15/12	198	2
tern	60.5	-151.3	7/15/12	198	2
tern	60.5	-151.2	7/15/12	198	2
tern	59.8	-151.9	7/15/12	198	2
tern	60.5	-151.1	7/15/12	198	2
tern	57.6	-152.4	7/15/12	198	2
tern	64.5	-165.4	7/15/12	198	2
tern	64.5	-165.3	7/15/12	198	2
tern	43.9	-69.4	7/15/12	198	2
tern	43.9	-69.3	7/15/12	198	2
tern	43.9	-69.6	7/15/12	198	2
tern	58.7	-94.2	7/16/12	199	2
tern	64.7	-21.7	7/16/12	199	2
tern	66	-17.4	7/16/12	199	2
tern	66.1	-16.8	7/16/12	199	2
tern	63.4	-19	7/16/12	199	2
tern	63.4	-19	7/16/12	199	2
tern	69.7	18.9	7/16/12	199	2
tern	80.7	20.9	7/16/12	199	2
tern	61.2	-149.9	7/16/12	199	2
tern	61.2	-149.9	7/16/12	199	2
tern	61.2	-149.9	7/16/12	199	2
tern	61.2	-149.9	7/16/12	199	2
tern	61.1	-149.8	7/16/12	199	2
tern	61.2	-149.9	7/16/12	199	2
tern	58.3	-134.6	7/16/12	199	2
tern	58.3	-134.4	7/16/12	199	2
tern	60.5	-151.1	7/16/12	199	2
tern	60.1	-149.4	7/16/12	199	2
tern	60.1	-149.4	7/16/12	199	2
tern	64.5	-165.4	7/16/12	199	2
tern	43	-70.6	7/16/12	199	2
tern	58.5	-94.2	7/17/12	200	2
tern	59.2	-94.9	7/17/12	200	2
tern	43.5	-65.5	7/17/12	200	2
tern	62.4	-114.9	7/17/12	200	2
tern	74.1	-93.9	7/17/12	200	2
tern	74.1	-93.9	7/17/12	200	2
tern	57.7	-4	7/17/12	200	2
tern	64.8	-21.8	7/17/12	200	2
tern	64.7	-21.7	7/17/12	200	2
tern	66	-17.3	7/17/12	200	2
tern	66.1	-16.8	7/17/12	200	2
tern	66	-17.4	7/17/12	200	2
tern	66.1	-16.8	7/17/12	200	2
tern	63.8	-21.1	7/17/12	200	2
tern	79.4	20.7	7/17/12	200	2
tern	61.2	-149.9	7/17/12	200	2
tern	61.2	-149.9	7/17/12	200	2
tern	61.1	-149.8	7/17/12	200	2
tern	61.2	-149.9	7/17/12	200	2
tern	60.8	-161.7	7/17/12	200	2
tern	59.4	-136	7/17/12	200	2
tern	60.5	-150.4	7/17/12	200	2
tern	64.5	-165.4	7/17/12	200	2
tern	64.5	-164.4	7/17/12	200	2
tern	64.5	-164.8	7/17/12	200	2
tern	70.4	-148	7/17/12	200	2
tern	56.7	-132.2	7/17/12	200	2
tern	43.6	-70.4	7/17/12	200	2
tern	56.7	-131.8	7/18/12	201	2
tern	62.4	-114.9	7/18/12	201	2
tern	62.5	-114.4	7/18/12	201	2
tern	60.2	-132.8	7/18/12	201	2
tern	55.3	-1.6	7/18/12	201	2
tern	64.7	-21.7	7/18/12	201	2
tern	66	-17.4	7/18/12	201	2
tern	65.7	-17.4	7/18/12	201	2
tern	65.9	-17.4	7/18/12	201	2
tern	63.4	-20.3	7/18/12	201	2
tern	80	31.6	7/18/12	201	2
tern	64.5	-165.4	7/18/12	201	2
tern	58.4	-135.7	7/18/12	201	2
tern	43.9	-69.5	7/18/12	201	2
tern	58.7	-93.5	7/19/12	202	2
tern	43.5	-65.5	7/19/12	202	2
tern	62.5	-114.4	7/19/12	202	2
tern	64.9	-23.8	7/19/12	202	2
tern	64.7	-21.7	7/19/12	202	2
tern	66.3	-15.1	7/19/12	202	2
tern	66	-16.4	7/19/12	202	2
tern	66.1	-16.6	7/19/12	202	2
tern	66.2	-16.5	7/19/12	202	2
tern	66	-17.4	7/19/12	202	2
tern	66.2	-15.3	7/19/12	202	2
tern	66.2	-15.2	7/19/12	202	2
tern	66.3	-15.2	7/19/12	202	2
tern	66.4	-14.9	7/19/12	202	2
tern	66.3	-15.1	7/19/12	202	2
tern	65.8	-14.8	7/19/12	202	2
tern	63.4	-20.3	7/19/12	202	2
tern	63.9	-21.2	7/19/12	202	2
tern	63.9	-21.2	7/19/12	202	2
tern	63.5	-20.2	7/19/12	202	2
tern	61.2	-149.9	7/19/12	202	2
tern	61.2	-149.9	7/19/12	202	2
tern	61.2	-149.9	7/19/12	202	2
tern	61.2	-149.9	7/19/12	202	2
tern	60.5	-151.1	7/19/12	202	2
tern	60.5	-151.3	7/19/12	202	2
tern	60.5	-151.1	7/19/12	202	2
tern	60.5	-151.1	7/19/12	202	2
tern	44.7	-63.4	7/20/12	203	2
tern	62.5	-114.4	7/20/12	203	2
tern	62.8	-115.9	7/20/12	203	2
tern	55.7	12.6	7/20/12	203	2
tern	55.3	-1.5	7/20/12	203	2
tern	60.2	-1.1	7/20/12	203	2
tern	59.9	-1.3	7/20/12	203	2
tern	64.2	-22	7/20/12	203	2
tern	64.7	-21.7	7/20/12	203	2
tern	66	-17.6	7/20/12	203	2
tern	66	-17.5	7/20/12	203	2
tern	66	-17.3	7/20/12	203	2
tern	66	-17.4	7/20/12	203	2
tern	66.1	-16.7	7/20/12	203	2
tern	66.1	-16.6	7/20/12	203	2
tern	66	-16.5	7/20/12	203	2
tern	66	-17.3	7/20/12	203	2
tern	76.9	15.9	7/20/12	203	2
tern	64.8	-147.7	7/20/12	203	2
tern	58.3	-134.6	7/20/12	203	2
tern	64.5	-165.4	7/20/12	203	2
tern	56.7	-132.2	7/20/12	203	2
tern	43.9	-68.8	7/20/12	203	2
tern	64.2	-22	7/21/12	204	2
tern	65.9	-17.3	7/21/12	204	2
tern	66	-17.3	7/21/12	204	2
tern	66	-17.4	7/21/12	204	2
tern	66	-17.3	7/21/12	204	2
tern	77.5	14.7	7/21/12	204	2
tern	60.5	-151.3	7/21/12	204	2
tern	59.7	-149.5	7/21/12	204	2
tern	60.5	-151.3	7/21/12	204	2
tern	64.5	-165.4	7/21/12	204	2
tern	64.5	-165.4	7/21/12	204	2
tern	64.5	-164.7	7/21/12	204	2
tern	70.4	-155.4	7/21/12	204	2
tern	41.6	-70	7/21/12	204	2
tern	44.3	-68.1	7/21/12	204	2
tern	44.6	-124.6	7/21/12	204	2
tern	47.9	-124.7	7/21/12	204	2
tern	62.5	-114.4	7/22/12	205	2
tern	60.2	-132.9	7/22/12	205	2
tern	57.3	-2	7/22/12	205	2
tern	52.2	-6.5	7/22/12	205	2
tern	66	-17.3	7/22/12	205	2
tern	66	-17.4	7/22/12	205	2
tern	66	-17.3	7/22/12	205	2
tern	66	-17.3	7/22/12	205	2
tern	65.9	-17.3	7/22/12	205	2
tern	69.3	20	7/22/12	205	2
tern	61.1	-149.8	7/22/12	205	2
tern	61.2	-149.9	7/22/12	205	2
tern	61.2	-149.9	7/22/12	205	2
tern	59.8	-151.9	7/22/12	205	2
tern	59.8	-151.9	7/22/12	205	2
tern	64.5	-165.4	7/22/12	205	2
tern	70.3	-148	7/22/12	205	2
tern	44.4	-68.2	7/22/12	205	2
tern	44.4	-68.2	7/22/12	205	2
tern	44.4	-68.2	7/22/12	205	2
tern	43.9	-69.4	7/22/12	205	2
tern	43.9	-68.8	7/22/12	205	2
tern	44.5	-67.6	7/22/12	205	2
tern	47.9	-124.7	7/22/12	205	2
tern	43.5	-65.5	7/23/12	206	2
tern	60.2	-132.9	7/23/12	206	2
tern	60.2	-132.9	7/23/12	206	2
tern	60.6	-0.9	7/23/12	206	2
tern	66	-17.4	7/23/12	206	2
tern	66.5	-18	7/23/12	206	2
tern	79	12	7/23/12	206	2
tern	78.9	11.9	7/23/12	206	2
tern	61.2	-149.9	7/23/12	206	2
tern	64.5	-165.4	7/23/12	206	2
tern	43.7	-70.2	7/23/12	206	2
tern	43.9	-69.4	7/23/12	206	2
tern	43.9	-68.8	7/23/12	206	2
tern	44.4	-67.9	7/23/12	206	2
tern	44.4	-67.9	7/23/12	206	2
tern	60.2	-132.9	7/24/12	207	2
tern	57.6	10	7/24/12	207	2
tern	55.6	-1.7	7/24/12	207	2
tern	59.9	-1.3	7/24/12	207	2
tern	60.2	-1.5	7/24/12	207	2
tern	52.2	-6.5	7/24/12	207	2
tern	66.1	-23.1	7/24/12	207	2
tern	66	-17.3	7/24/12	207	2
tern	66	-17.3	7/24/12	207	2
tern	66	-17.4	7/24/12	207	2
tern	66.5	-18	7/24/12	207	2
tern	66	-17.3	7/24/12	207	2
tern	66	-17.4	7/24/12	207	2
tern	66	-17.3	7/24/12	207	2
tern	58.9	5.7	7/24/12	207	2
tern	79.8	11.5	7/24/12	207	2
tern	79.7	12.3	7/24/12	207	2
tern	57.2	-170.3	7/24/12	207	2
tern	57.2	-170.3	7/24/12	207	2
tern	61.6	-149.3	7/24/12	207	2
tern	61.6	-149.3	7/24/12	207	2
tern	59.2	-144.4	7/24/12	207	2
tern	41.6	-70.5	7/24/12	207	2
tern	47.1	-55.2	7/25/12	208	2
tern	52.2	-6.4	7/25/12	208	2
tern	66	-17.4	7/25/12	208	2
tern	66.1	-16.6	7/25/12	208	2
tern	66.1	-16.6	7/25/12	208	2
tern	66.3	-16.4	7/25/12	208	2
tern	66.3	-16.4	7/25/12	208	2
tern	66.3	-16.4	7/25/12	208	2
tern	66.3	-16.4	7/25/12	208	2
tern	66.4	-16.5	7/25/12	208	2
tern	66.4	-16.5	7/25/12	208	2
tern	66.3	-16.4	7/25/12	208	2
tern	66.2	-16.5	7/25/12	208	2
tern	66.3	-16.4	7/25/12	208	2
tern	66.2	-16.5	7/25/12	208	2
tern	66.1	-17.3	7/25/12	208	2
tern	66.4	-16.5	7/25/12	208	2
tern	66.4	-16.5	7/25/12	208	2
tern	66.4	-16.5	7/25/12	208	2
tern	66.5	-16.6	7/25/12	208	2
tern	66.5	-16.6	7/25/12	208	2
tern	66.5	-16.4	7/25/12	208	2
tern	66.4	-16.5	7/25/12	208	2
tern	66.5	-16.4	7/25/12	208	2
tern	66.5	-16.2	7/25/12	208	2
tern	66.5	-16.2	7/25/12	208	2
tern	66.5	-16	7/25/12	208	2
tern	66.5	-16	7/25/12	208	2
tern	66.5	-16	7/25/12	208	2
tern	66.5	-16	7/25/12	208	2
tern	66.5	-15.9	7/25/12	208	2
tern	66.5	-15.9	7/25/12	208	2
tern	66.5	-15.9	7/25/12	208	2
tern	66.5	-15.9	7/25/12	208	2
tern	66.5	-15.9	7/25/12	208	2
tern	66.5	-15.9	7/25/12	208	2
tern	66.5	-18	7/25/12	208	2
tern	66.5	-16.5	7/25/12	208	2
tern	80.1	18.2	7/25/12	208	2
tern	57.1	-170.3	7/25/12	208	2
tern	44.4	-68.2	7/25/12	208	2
tern	44.1	-68.9	7/25/12	208	2
tern	43.4	-70.4	7/25/12	208	2
tern	58.6	-94.1	7/26/12	209	2
tern	62.5	-114.4	7/26/12	209	2
tern	60.2	-132.9	7/26/12	209	2
tern	60.2	-132.9	7/26/12	209	2
tern	60.3	-1.7	7/26/12	209	2
tern	52.2	-6.4	7/26/12	209	2
tern	66.3	-15.2	7/26/12	209	2
tern	66.1	-16.6	7/26/12	209	2
tern	66.2	-16.5	7/26/12	209	2
tern	66.3	-15.1	7/26/12	209	2
tern	66	-17.4	7/26/12	209	2
tern	58.9	5.7	7/26/12	209	2
tern	59.6	-151.5	7/26/12	209	2
tern	42.1	-70.2	7/26/12	209	2
tern	43.9	-68.8	7/26/12	209	2
tern	43.5	-65.5	7/27/12	210	2
tern	60.6	-135.2	7/27/12	210	2
tern	66	-17.4	7/27/12	210	2
tern	79.6	25.8	7/27/12	210	2
tern	80.1	28	7/27/12	210	2
tern	44.4	-67.9	7/27/12	210	2
tern	59.2	-94.8	7/28/12	211	2
tern	65.9	-17.3	7/28/12	211	2
tern	66	-17.4	7/28/12	211	2
tern	66	-17.3	7/28/12	211	2
tern	66.2	-16.5	7/28/12	211	2
tern	66.1	-16.9	7/28/12	211	2
tern	60.8	-161.7	7/28/12	211	2
tern	70.2	-148.1	7/28/12	211	2
tern	66.8	-162.4	7/28/12	211	2
tern	37.4	-122.7	7/28/12	211	2
tern	37.4	-122.7	7/28/12	211	2
tern	43.9	-68.8	7/28/12	211	2
tern	44	-68.8	7/28/12	211	2
tern	44	-68.7	7/28/12	211	2
tern	43.9	-68.8	7/28/12	211	2
tern	43.9	-68.8	7/28/12	211	2
tern	59.2	-94.8	7/29/12	212	2
tern	60.2	-132.9	7/29/12	212	2
tern	60.2	-132.9	7/29/12	212	2
tern	60.2	-132.9	7/29/12	212	2
tern	64.2	-22	7/29/12	212	2
tern	65.9	-17.3	7/29/12	212	2
tern	66	-17.4	7/29/12	212	2
tern	66	-17.3	7/29/12	212	2
tern	63.5	-20.1	7/29/12	212	2
tern	63.5	-20.2	7/29/12	212	2
tern	61.2	-149.9	7/29/12	212	2
tern	68.5	-149.5	7/29/12	212	2
tern	68.5	-149.5	7/29/12	212	2
tern	40.6	-73.3	7/29/12	212	2
tern	64.2	-21.9	7/30/12	213	2
tern	64.1	-21.9	7/30/12	213	2
tern	66	-17.4	7/30/12	213	2
tern	65.7	-17.4	7/30/12	213	2
tern	65.8	-17.4	7/30/12	213	2
tern	66	-17.6	7/30/12	213	2
tern	66	-17.5	7/30/12	213	2
tern	78.3	14	7/30/12	213	2
tern	61.2	-149.9	7/30/12	213	2
tern	68.5	-149.5	7/30/12	213	2
tern	55.9	-130	7/30/12	213	2
tern	55.9	-130	7/30/12	213	2
tern	59.5	-135.3	7/30/12	213	2
tern	43.5	-70.3	7/30/12	213	2
tern	44.3	-67.9	7/30/12	213	2
tern	44.4	-67.9	7/30/12	213	2
tern	59.2	-94.4	7/31/12	214	2
tern	52.6	-0.6	7/31/12	214	2
tern	64.2	-21.8	7/31/12	214	2
tern	65.9	-17.3	7/31/12	214	2
tern	66.1	-16.8	7/31/12	214	2
tern	66.1	-16.6	7/31/12	214	2
tern	66	-16.5	7/31/12	214	2
tern	66	-17.4	7/31/12	214	2
tern	63.5	-20.2	7/31/12	214	2
tern	63.5	-20.1	7/31/12	214	2
tern	68.5	-149.5	7/31/12	214	2
tern	44.4	-68.2	7/31/12	214	2
tern	44.4	-68.2	7/31/12	214	2
tern	58.6	-93.8	8/1/12	214	2
tern	58.7	-93.9	8/1/12	214	2
tern	58.7	-94.1	8/1/12	214	2
tern	60.4	-133.3	8/1/12	214	2
tern	56.4	-2.8	8/1/12	214	2
tern	64.1	-21.9	8/1/12	214	2
tern	66	-17.4	8/1/12	214	2
tern	66	-17.3	8/1/12	214	2
tern	66	-17.4	8/1/12	214	2
tern	66	-17.3	8/1/12	214	2
tern	65.7	-17.4	8/1/12	214	2
tern	66	-17.4	8/1/12	214	2
tern	65.8	-17.4	8/1/12	214	2
tern	58.5	-134.8	8/1/12	214	2
tern	58.5	-134.8	8/1/12	214	2
tern	57.7	-152.6	8/1/12	214	2
tern	43.5	-70.3	8/1/12	214	2
tern	43.9	-69.4	8/1/12	214	2
tern	43.2	-70.6	8/1/12	214	2
tern	60.2	-132.9	8/2/12	215	2
tern	60.2	-132.9	8/2/12	215	2
tern	52.9	-4.5	8/2/12	215	2
tern	64.1	-21.9	8/2/12	215	2
tern	65.3	-20.8	8/2/12	215	2
tern	66.1	-20.1	8/2/12	215	2
tern	66	-19.4	8/2/12	215	2
tern	65.7	-20.3	8/2/12	215	2
tern	65.7	-19.4	8/2/12	215	2
tern	66.1	-20.4	8/2/12	215	2
tern	66.1	-20.2	8/2/12	215	2
tern	66	-17.4	8/2/12	215	2
tern	66	-17.3	8/2/12	215	2
tern	66	-17.4	8/2/12	215	2
tern	66	-17.4	8/2/12	215	2
tern	64.1	-21	8/2/12	215	2
tern	36.7	-122.7	8/2/12	215	2
tern	44.5	-67.6	8/2/12	215	2
tern	60.2	-132.9	8/3/12	216	2
tern	60.2	-132.9	8/3/12	216	2
tern	64.2	-21.4	8/3/12	216	2
tern	64.1	-21.9	8/3/12	216	2
tern	64.2	-22	8/3/12	216	2
tern	64.2	-22	8/3/12	216	2
tern	64.5	-21.8	8/3/12	216	2
tern	66	-17.4	8/3/12	216	2
tern	66	-17.4	8/3/12	216	2
tern	61.2	-149.9	8/3/12	216	2
tern	36.7	-122.1	8/3/12	216	2
tern	36.7	-122.1	8/3/12	216	2
tern	36.7	-122.1	8/3/12	216	2
tern	36.7	-122.1	8/3/12	216	2
tern	43.9	-68.8	8/3/12	216	2
tern	64.1	-22.7	8/4/12	217	2
tern	64.1	-22.7	8/4/12	217	2
tern	63.8	-22.5	8/4/12	217	2
tern	63.8	-22.5	8/4/12	217	2
tern	63.8	-22.7	8/4/12	217	2
tern	63.8	-22.7	8/4/12	217	2
tern	63.8	-22.5	8/4/12	217	2
tern	64	-22.7	8/4/12	217	2
tern	63.8	-22.5	8/4/12	217	2
tern	64	-22.7	8/4/12	217	2
tern	65.7	-21.6	8/4/12	217	2
tern	65.7	-21.4	8/4/12	217	2
tern	58.7	5.5	8/4/12	217	2
tern	58.7	5.5	8/4/12	217	2
tern	61.2	-149.9	8/4/12	217	2
tern	61.2	-149.9	8/4/12	217	2
tern	70.7	-155.3	8/4/12	217	2
tern	41.6	-70	8/4/12	217	2
tern	43.9	-68.8	8/4/12	217	2
tern	43.9	-68.8	8/4/12	217	2
tern	44.1	-68.9	8/4/12	217	2
tern	43.9	-68.8	8/4/12	217	2
tern	43.9	-69.6	8/4/12	217	2
tern	49.5	-57.9	8/5/12	218	2
tern	44.7	-63.4	8/5/12	218	2
tern	60.2	-132.9	8/5/12	218	2
tern	60.2	-132.9	8/5/12	218	2
tern	60.2	-132.9	8/5/12	218	2
tern	65.6	-17	8/5/12	218	2
tern	63.5	-20.1	8/5/12	218	2
tern	63.5	-20.2	8/5/12	218	2
tern	58.9	5.6	8/5/12	218	2
tern	58.9	5.6	8/5/12	218	2
tern	59	-158.5	8/5/12	218	2
tern	59.6	-151.4	8/5/12	218	2
tern	57.8	-135.2	8/5/12	218	2
tern	44.3	-68.3	8/5/12	218	2
tern	43.9	-69.4	8/5/12	218	2
tern	44.6	-63.4	8/6/12	219	2
tern	44.6	-63.4	8/6/12	219	2
tern	44.7	-63.2	8/6/12	219	2
tern	60.2	-132.9	8/6/12	219	2
tern	60.2	-132.9	8/6/12	219	2
tern	60.2	-132.9	8/6/12	219	2
tern	66	-18.5	8/6/12	219	2
tern	65.3	-13.7	8/6/12	219	2
tern	59.8	-151.9	8/6/12	219	2
tern	70.4	-155.4	8/6/12	219	2
tern	51.8	-80.7	8/7/12	220	2
tern	60.2	-132.9	8/7/12	220	2
tern	60.2	-132.9	8/7/12	220	2
tern	60.2	-132.9	8/7/12	220	2
tern	60.5	-134.3	8/7/12	220	2
tern	60.5	-134.3	8/7/12	220	2
tern	64.1	-21.9	8/7/12	220	2
tern	57.6	-152.4	8/7/12	220	2
tern	43.9	-68.8	8/7/12	220	2
tern	43.9	-69.6	8/7/12	220	2
tern	60.2	-132.9	8/8/12	221	2
tern	60.2	-132.9	8/8/12	221	2
tern	60.2	-132.9	8/8/12	221	2
tern	64.1	-21.9	8/8/12	221	2
tern	64.5	-165.4	8/8/12	221	2
tern	64.5	-165.4	8/8/12	221	2
tern	70.4	-155.4	8/8/12	221	2
tern	43.9	-69.4	8/8/12	221	2
tern	43.9	-69.6	8/8/12	221	2
tern	44.9	-67	8/9/12	222	2
tern	60.2	-132.9	8/9/12	222	2
tern	60.2	-132.9	8/9/12	222	2
tern	60.2	-132.9	8/9/12	222	2
tern	64.1	-21.9	8/9/12	222	2
tern	66	-17.4	8/9/12	222	2
tern	66.1	-16.8	8/9/12	222	2
tern	63.4	-19.1	8/9/12	222	2
tern	64.1	-21	8/9/12	222	2
tern	64.1	-21	8/9/12	222	2
tern	63.5	-20.2	8/9/12	222	2
tern	63.5	-20.2	8/9/12	222	2
tern	63.5	-20.1	8/9/12	222	2
tern	78.2	15.6	8/9/12	222	2
tern	59.8	-151.9	8/9/12	222	2
tern	58.2	-157.4	8/9/12	222	2
tern	64.8	-163.7	8/9/12	222	2
tern	64.5	-165.4	8/9/12	222	2
tern	64.5	-165.4	8/9/12	222	2
tern	37.7	-123	8/9/12	222	2
tern	43.4	-69.7	8/9/12	222	2
tern	-34.3	18.5	8/10/12	223	1
tern	-34.1	18.3	8/10/12	223	1
tern	50.1	-57.7	8/10/12	223	2
tern	66	-17.4	8/10/12	223	2
tern	65.9	-17.3	8/10/12	223	2
tern	65.6	-17	8/10/12	223	2
tern	65.6	-16.9	8/10/12	223	2
tern	66.1	-17.4	8/10/12	223	2
tern	80.1	56.5	8/10/12	223	2
tern	78.9	11.9	8/10/12	223	2
tern	57.2	-170.3	8/10/12	223	2
tern	64.5	-165.4	8/10/12	223	2
tern	64.5	-165.3	8/10/12	223	2
tern	64.5	-165.4	8/10/12	223	2
tern	64.5	-164.8	8/10/12	223	2
tern	44.4	-68.2	8/10/12	223	2
tern	64.8	-23.6	8/11/12	224	2
tern	66	-17.3	8/11/12	224	2
tern	66	-17.4	8/11/12	224	2
tern	66	-17.4	8/11/12	224	2
tern	63.5	-20.2	8/11/12	224	2
tern	63.5	-20.1	8/11/12	224	2
tern	64.1	-21	8/11/12	224	2
tern	58.9	5.6	8/11/12	224	2
tern	79.9	16.7	8/11/12	224	2
tern	58.8	-157	8/11/12	224	2
tern	64.5	-165.3	8/11/12	224	2
tern	58.4	-135.7	8/11/12	224	2
tern	37.4	-123	8/11/12	224	2
tern	37.4	-123	8/11/12	224	2
tern	37.4	-123	8/11/12	224	2
tern	37.4	-123	8/11/12	224	2
tern	37.4	-123	8/11/12	224	2
tern	37.4	-123	8/11/12	224	2
tern	37.4	-122.7	8/11/12	224	2
tern	37.4	-122.7	8/11/12	224	2
tern	37.4	-122.7	8/11/12	224	2
tern	37.4	-122.7	8/11/12	224	2
tern	37.4	-122.7	8/11/12	224	2
tern	37.4	-122.7	8/11/12	224	2
tern	46.9	-124.5	8/11/12	224	2
tern	46.9	-124.5	8/11/12	224	2
tern	49.7	-58	8/12/12	225	2
tern	49.5	-57.9	8/12/12	225	2
tern	60.2	-132.9	8/12/12	225	2
tern	60.2	-132.9	8/12/12	225	2
tern	60.2	-132.9	8/12/12	225	2
tern	64.2	-22	8/12/12	225	2
tern	66	-17.4	8/12/12	225	2
tern	66	-17.3	8/12/12	225	2
tern	65.9	-17.3	8/12/12	225	2
tern	64.1	-21	8/12/12	225	2
tern	63.5	-20.1	8/12/12	225	2
tern	63.5	-20.2	8/12/12	225	2
tern	81.5	18.8	8/12/12	225	2
tern	59.8	-151.9	8/12/12	225	2
tern	59.8	-151.9	8/12/12	225	2
tern	59.8	-151.9	8/12/12	225	2
tern	59.8	-151.9	8/12/12	225	2
tern	37.4	-123	8/12/12	225	2
tern	37.4	-122.7	8/12/12	225	2
tern	41.4	-70.7	8/12/12	225	2
tern	43.9	-68.8	8/12/12	225	2
tern	60.2	-132.9	8/13/12	226	2
tern	60.2	-132.9	8/13/12	226	2
tern	60.2	-132.9	8/13/12	226	2
tern	57.7	-3.3	8/13/12	226	2
tern	64.1	-21.9	8/13/12	226	2
tern	66	-17.4	8/13/12	226	2
tern	65.9	-17.3	8/13/12	226	2
tern	37.4	-122.7	8/13/12	226	2
tern	44.3	-68.3	8/13/12	226	2
tern	53.6	0.1	8/14/12	227	2
tern	64.1	-21.9	8/14/12	227	2
tern	66	-17.4	8/14/12	227	2
tern	80.1	33.4	8/14/12	227	2
tern	79.2	22.7	8/14/12	227	2
tern	59.4	-146.3	8/14/12	227	2
tern	59.4	-146.3	8/14/12	227	2
tern	56.2	-132.9	8/14/12	227	2
tern	32.4	-119.1	8/14/12	227	2
tern	32.4	-119.1	8/14/12	227	2
tern	36.5	-122.3	8/14/12	227	2
tern	41.4	-70.5	8/14/12	227	2
tern	44.4	-67.9	8/14/12	227	2
tern	-34.5	20.5	8/15/12	228	1
tern	49.5	-119.6	8/15/12	228	2
tern	44.8	-66.8	8/15/12	228	2
tern	66	-17.4	8/15/12	228	2
tern	66.1	-16.8	8/15/12	228	2
tern	63.5	-20.2	8/15/12	228	2
tern	70.7	-155.3	8/15/12	228	2
tern	66.1	-16.9	8/16/12	229	2
tern	66	-17.4	8/16/12	229	2
tern	66.1	-16.8	8/16/12	229	2
tern	70.7	-155.3	8/16/12	229	2
tern	66	-17.3	8/17/12	230	2
tern	66	-17.4	8/17/12	230	2
tern	66.1	-16.8	8/17/12	230	2
tern	66.1	-16.8	8/17/12	230	2
tern	76.9	16.3	8/17/12	230	2
tern	77	16.4	8/17/12	230	2
tern	59.4	-146.3	8/17/12	230	2
tern	59.4	-146.3	8/17/12	230	2
tern	44.3	-63.3	8/18/12	231	2
tern	44.4	-63.5	8/18/12	231	2
tern	29.9	-12.3	8/18/12	231	2
tern	66	-17.4	8/18/12	231	2
tern	77.5	14.7	8/18/12	231	2
tern	57.2	-170.4	8/18/12	231	2
tern	57.2	-170.3	8/18/12	231	2
tern	59.8	-151.9	8/18/12	231	2
tern	59.8	-151.9	8/18/12	231	2
tern	42.1	-70.2	8/18/12	231	2
tern	42.1	-70.2	8/18/12	231	2
tern	29.9	-12.3	8/19/12	232	2
tern	64.2	-22	8/19/12	232	2
tern	66	-17.4	8/19/12	232	2
tern	78.2	15.2	8/19/12	232	2
tern	57.2	-170.3	8/19/12	232	2
tern	57.6	-152.4	8/19/12	232	2
tern	45.6	-122.7	8/19/12	232	2
tern	45.6	-122.7	8/19/12	232	2
tern	45.6	-122.7	8/19/12	232	2
tern	45.6	-122.7	8/19/12	232	2
tern	45.6	-122.7	8/19/12	232	2
tern	45.6	-122.7	8/19/12	232	2
tern	45.6	-122.7	8/19/12	232	2
tern	44.9	-66.8	8/20/12	233	2
tern	66	-17.4	8/20/12	233	2
tern	66	-17.3	8/20/12	233	2
tern	79.7	13.4	8/20/12	233	2
tern	57.2	-170.3	8/20/12	233	2
tern	60.1	-152.9	8/20/12	233	2
tern	55.4	-131.7	8/20/12	233	2
tern	58.4	-136	8/20/12	233	2
tern	59.4	-146.3	8/20/12	233	2
tern	59.4	-146.3	8/20/12	233	2
tern	66	-17.4	8/21/12	234	2
tern	59.4	-146.3	8/21/12	234	2
tern	59.4	-146.3	8/21/12	234	2
tern	56.1	-87.6	8/22/12	235	2
tern	66	-17.4	8/22/12	235	2
tern	63.5	-20.2	8/22/12	235	2
tern	63.5	-20.1	8/22/12	235	2
tern	48.4	-53.4	8/23/12	236	2
tern	48.4	-53.4	8/23/12	236	2
tern	48.4	-53.4	8/23/12	236	2
tern	66	-17.4	8/23/12	236	2
tern	80.1	23.2	8/23/12	236	2
tern	64.2	-22.5	8/24/12	237	2
tern	66	-17.4	8/24/12	237	2
tern	80.3	18.4	8/24/12	237	2
tern	80.7	20.9	8/24/12	237	2
tern	39.4	-124.2	8/24/12	237	2
