COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	1=Atlantic // 2=Horned // 3=Tufted
puffin	57.2	-170.3	7/18/12	201	2
puffin	57.1	-170.3	7/18/12	201	2
puffin	58.7	-136.2	7/18/12	201	2
puffin	58.6	-136.1	7/18/12	201	2
puffin	57.2	-170.3	7/18/12	201	3
puffin	57.2	-170.3	7/18/12	201	3
puffin	57.2	-170.3	7/18/12	201	3
puffin	57.2	-170.3	7/18/12	201	3
puffin	58.7	-136.2	7/18/12	201	3
puffin	58.6	-136.1	7/18/12	201	3
puffin	55.6	-1.7	7/19/12	202	1
puffin	64.9	-24	7/19/12	202	1
puffin	66.4	-14.9	7/19/12	202	1
puffin	63.4	-20.3	7/19/12	202	1
puffin	63.5	-20.2	7/19/12	202	1
puffin	57.2	-170.3	7/19/12	202	2
puffin	57.2	-170.3	7/19/12	202	2
puffin	57.1	-170.3	7/19/12	202	2
puffin	59.6	-151.4	7/19/12	202	2
puffin	57.2	-170.3	7/19/12	202	3
puffin	57.2	-170.3	7/19/12	202	3
puffin	57.2	-170.1	7/19/12	202	3
puffin	44.8	-124.1	7/19/12	202	3
puffin	44.8	-124.1	7/19/12	202	3
puffin	44.6	-66.5	7/20/12	203	1
puffin	47.2	-52.8	7/20/12	203	1
puffin	60.2	-1.1	7/20/12	203	1
puffin	59.9	-1.3	7/20/12	203	1
puffin	76.9	15.9	7/20/12	203	1
puffin	43.9	-68.8	7/20/12	203	1
puffin	57.2	-170.3	7/20/12	203	2
puffin	57.2	-170.3	7/20/12	203	2
puffin	59.8	-151.9	7/20/12	203	2
puffin	59.6	-151.4	7/20/12	203	2
puffin	57.2	-170.3	7/20/12	203	3
puffin	57.2	-170.3	7/20/12	203	3
puffin	59.6	-151.4	7/20/12	203	3
puffin	45.9	-124	7/20/12	203	3
puffin	45.9	-124	7/20/12	203	3
puffin	45.9	-124	7/20/12	203	3
puffin	45.9	-124	7/20/12	203	3
puffin	45	-66.9	7/21/12	204	1
puffin	45	-66.9	7/21/12	204	1
puffin	56.9	-2.2	7/21/12	204	1
puffin	66	-17.3	7/21/12	204	1
puffin	43.9	-69.4	7/21/12	204	1
puffin	43.9	-69.4	7/21/12	204	1
puffin	57.2	-170.4	7/21/12	204	2
puffin	57.2	-170.4	7/21/12	204	2
puffin	57.2	-170.3	7/21/12	204	2
puffin	58.9	-152	7/21/12	204	2
puffin	59.7	-149.5	7/21/12	204	2
puffin	60.6	-147.1	7/21/12	204	2
puffin	57.2	-170.4	7/21/12	204	3
puffin	57.2	-170.4	7/21/12	204	3
puffin	57.2	-170.3	7/21/12	204	3
puffin	58.9	-152	7/21/12	204	3
puffin	59.7	-149.5	7/21/12	204	3
puffin	59.7	-151.2	7/21/12	204	3
puffin	59.7	-151.2	7/21/12	204	3
puffin	60.6	-147.1	7/21/12	204	3
puffin	60.6	-147.6	7/21/12	204	3
puffin	44.8	-124.5	7/21/12	204	3
puffin	44.8	-124.5	7/21/12	204	3
puffin	44.8	-124.5	7/21/12	204	3
puffin	44.8	-124.5	7/21/12	204	3
puffin	44.8	-124.5	7/21/12	204	3
puffin	45.3	-124	7/21/12	204	3
puffin	47.9	-124.6	7/21/12	204	3
puffin	47.9	-124.7	7/21/12	204	3
puffin	47.9	-124.6	7/21/12	204	3
puffin	44.9	-66.8	7/22/12	205	1
puffin	48.6	-53	7/22/12	205	1
puffin	69.3	20	7/22/12	205	1
puffin	44.4	-68.2	7/22/12	205	1
puffin	44.4	-68.2	7/22/12	205	1
puffin	44.4	-68.2	7/22/12	205	1
puffin	43.9	-69.4	7/22/12	205	1
puffin	43.9	-69.4	7/22/12	205	1
puffin	43.9	-68.8	7/22/12	205	1
puffin	44.5	-67.6	7/22/12	205	1
puffin	44.5	-67.1	7/22/12	205	1
puffin	57.2	-170.3	7/22/12	205	2
puffin	57.2	-170.3	7/22/12	205	2
puffin	57.2	-170.3	7/22/12	205	2
puffin	59.8	-151.9	7/22/12	205	2
puffin	59.8	-151.9	7/22/12	205	2
puffin	57.2	-170.3	7/22/12	205	3
puffin	57.2	-170.3	7/22/12	205	3
puffin	57.2	-170.3	7/22/12	205	3
puffin	51.9	-176.6	7/22/12	205	3
puffin	59.6	-151.5	7/22/12	205	3
puffin	57.6	-152.4	7/22/12	205	3
puffin	45.3	-124	7/22/12	205	3
puffin	47.9	-124.7	7/22/12	205	3
puffin	60.6	-0.9	7/23/12	206	1
puffin	66.5	-18	7/23/12	206	1
puffin	79	12	7/23/12	206	1
puffin	43.9	-69.4	7/23/12	206	1
puffin	43.9	-68.8	7/23/12	206	1
puffin	44.4	-67.9	7/23/12	206	1
puffin	44.4	-67.9	7/23/12	206	1
puffin	57.2	-170.3	7/23/12	206	2
puffin	57.2	-170.3	7/23/12	206	2
puffin	52.1	179.5	7/23/12	206	2
puffin	57.2	-170.3	7/23/12	206	3
puffin	57.2	-170.3	7/23/12	206	3
puffin	52.1	179.5	7/23/12	206	3
puffin	45.9	-124	7/23/12	206	3
puffin	45.9	-124	7/23/12	206	3
puffin	45.9	-124	7/23/12	206	3
puffin	47.3	-52.8	7/24/12	207	1
puffin	55.6	-1.7	7/24/12	207	1
puffin	52.2	-6.5	7/24/12	207	1
puffin	66.1	-23.1	7/24/12	207	1
puffin	66.5	-18	7/24/12	207	1
puffin	79.8	11.5	7/24/12	207	1
puffin	57.2	-170.3	7/24/12	207	2
puffin	57.2	-170.3	7/24/12	207	2
puffin	57.2	-170.3	7/24/12	207	2
puffin	57.1	-170.3	7/24/12	207	2
puffin	51.8	175.7	7/24/12	207	2
puffin	57.2	-170.3	7/24/12	207	3
puffin	57.2	-170.3	7/24/12	207	3
puffin	57.1	-170.3	7/24/12	207	3
puffin	57.2	-170.3	7/24/12	207	3
puffin	47.9	-124.6	7/24/12	207	3
puffin	48.2	-124.7	7/24/12	207	3
puffin	48.4	-124.7	7/24/12	207	3
puffin	48.4	-124.7	7/24/12	207	3
puffin	48.2	-124.7	7/24/12	207	3
puffin	66.5	-18	7/25/12	208	1
puffin	44.4	-68.2	7/25/12	208	1
puffin	44.4	-68.2	7/25/12	208	1
puffin	43.9	-69.3	7/25/12	208	1
puffin	43.9	-69.4	7/25/12	208	1
puffin	43.9	-69.4	7/25/12	208	1
puffin	57.2	-170.3	7/25/12	208	2
puffin	57.1	-170.3	7/25/12	208	2
puffin	57.2	-170.3	7/25/12	208	2
puffin	57.1	-170.3	7/25/12	208	2
puffin	59.6	-149.6	7/25/12	208	2
puffin	59.6	-149.6	7/25/12	208	2
puffin	58.2	-136.5	7/25/12	208	2
puffin	57.2	-170.3	7/25/12	208	3
puffin	57.1	-170.3	7/25/12	208	3
puffin	57.2	-170.3	7/25/12	208	3
puffin	57.1	-170.3	7/25/12	208	3
puffin	52.2	175.9	7/25/12	208	3
puffin	59.6	-149.6	7/25/12	208	3
puffin	59.6	-149.6	7/25/12	208	3
puffin	58.3	-135.8	7/25/12	208	3
puffin	58.2	-136.5	7/25/12	208	3
puffin	66.2	-16.5	7/26/12	209	1
puffin	43.9	-68.8	7/26/12	209	1
puffin	44.5	-67.1	7/26/12	209	1
puffin	57.2	-170.3	7/26/12	209	2
puffin	57.2	-170.3	7/26/12	209	2
puffin	59.8	-151.9	7/26/12	209	2
puffin	60.1	-149.4	7/26/12	209	2
puffin	60.2	-146.7	7/26/12	209	2
puffin	41.1	-124.2	7/26/12	209	2
puffin	57.2	-170.3	7/26/12	209	3
puffin	57.2	-170.3	7/26/12	209	3
puffin	52.6	174.3	7/26/12	209	3
puffin	59.8	-151.9	7/26/12	209	3
puffin	60.1	-149.4	7/26/12	209	3
puffin	60.2	-146.7	7/26/12	209	3
puffin	46.9	-124.3	7/26/12	209	3
puffin	48.6	-53	7/27/12	210	1
puffin	57.1	-2.1	7/27/12	210	1
puffin	79.6	25.8	7/27/12	210	1
puffin	44.4	-67.9	7/27/12	210	1
puffin	59.9	-149.5	7/27/12	210	2
puffin	53	173.2	7/27/12	210	3
puffin	45	-66.9	7/28/12	211	1
puffin	66	-17.3	7/28/12	211	1
puffin	66.1	-16.9	7/28/12	211	1
puffin	78.1	20.8	7/28/12	211	1
puffin	43.9	-69.4	7/28/12	211	1
puffin	43.9	-68.8	7/28/12	211	1
puffin	44	-68.8	7/28/12	211	1
puffin	44	-68.7	7/28/12	211	1
puffin	43.9	-68.8	7/28/12	211	1
puffin	57.2	-170.3	7/28/12	211	2
puffin	57.2	-170.1	7/28/12	211	2
puffin	57.2	-170.3	7/28/12	211	2
puffin	59.8	-149.8	7/28/12	211	2
puffin	59.8	-151.9	7/28/12	211	2
puffin	57.2	-170.3	7/28/12	211	3
puffin	57.2	-170.3	7/28/12	211	3
puffin	57.2	-170.3	7/28/12	211	3
puffin	53.3	170.8	7/28/12	211	3
puffin	59.8	-149.8	7/28/12	211	3
puffin	59.2	-144.4	7/28/12	211	3
puffin	46.6	-53.5	7/29/12	212	1
puffin	46.6	-53.5	7/29/12	212	1
puffin	63.5	-20.2	7/29/12	212	1
puffin	77	15.9	7/29/12	212	1
puffin	57.2	-170.3	7/29/12	212	2
puffin	57.2	-170.3	7/29/12	212	2
puffin	57.2	-170.3	7/29/12	212	3
puffin	57.2	-170.3	7/29/12	212	3
puffin	57.1	-170.3	7/29/12	212	3
puffin	52.9	172.4	7/29/12	212	3
puffin	44.3	-66.4	7/30/12	213	1
puffin	64.2	-21.9	7/30/12	213	1
puffin	63.4	-20.3	7/30/12	213	1
puffin	63.4	-20.3	7/30/12	213	1
puffin	63.4	-20.3	7/30/12	213	1
puffin	63.4	-20.3	7/30/12	213	1
puffin	78.5	16	7/30/12	213	1
puffin	78.3	14	7/30/12	213	1
puffin	44.3	-67.9	7/30/12	213	1
puffin	44	-68.8	7/30/12	213	1
puffin	43.9	-69.4	7/30/12	213	1
puffin	44.4	-67.9	7/30/12	213	1
puffin	57.2	-170.3	7/30/12	213	2
puffin	57.2	-170.3	7/30/12	213	2
puffin	52.9	173.2	7/30/12	213	2
puffin	59.6	-151.5	7/30/12	213	2
puffin	59.9	-149.4	7/30/12	213	2
puffin	59.9	-149.3	7/30/12	213	2
puffin	57.2	-170.3	7/30/12	213	3
puffin	57.2	-170.3	7/30/12	213	3
puffin	57.2	-170.3	7/30/12	213	3
puffin	52.9	173.2	7/30/12	213	3
puffin	59.6	-151.5	7/30/12	213	3
puffin	63.5	-20.2	7/31/12	214	1
puffin	63.4	-20.3	7/31/12	214	1
puffin	44.4	-68.2	7/31/12	214	1
puffin	44.4	-68.2	7/31/12	214	1
puffin	52.9	173.1	7/31/12	214	2
puffin	57.2	-170.3	7/31/12	214	2
puffin	57.2	-170.3	7/31/12	214	2
puffin	57.2	-170.3	7/31/12	214	2
puffin	59.9	-149.7	7/31/12	214	2
puffin	59.6	-151.3	7/31/12	214	2
puffin	59.9	-149.3	7/31/12	214	2
puffin	59.9	-149.3	7/31/12	214	2
puffin	52.9	173.1	7/31/12	214	3
puffin	57.2	-170.3	7/31/12	214	3
puffin	57.2	-170.3	7/31/12	214	3
puffin	57.2	-170.3	7/31/12	214	3
puffin	59.9	-149.7	7/31/12	214	3
puffin	59.6	-151.3	7/31/12	214	3
puffin	59.9	-149.3	7/31/12	214	3
puffin	59.4	-146.3	7/31/12	214	3
puffin	46.4	-60.4	8/1/12	214	1
puffin	43.9	-69.4	8/1/12	214	1
puffin	43.9	-69.4	8/1/12	214	1
puffin	57.2	-170.3	8/1/12	214	2
puffin	57.2	-170.3	8/1/12	214	2
puffin	57.2	-170.3	8/1/12	214	2
puffin	59.9	-149.4	8/1/12	214	2
puffin	57.7	-152.6	8/1/12	214	2
puffin	52.6	173.4	8/1/12	214	3
puffin	57.2	-170.3	8/1/12	214	3
puffin	57.2	-170.3	8/1/12	214	3
puffin	57.2	-170.3	8/1/12	214	3
puffin	59.9	-149.4	8/1/12	214	3
puffin	57.7	-152.6	8/1/12	214	3
puffin	48.1	-122.9	8/1/12	214	3
puffin	48.1	-122.9	8/1/12	214	3
puffin	48.1	-122.9	8/1/12	214	3
puffin	48.1	-122.9	8/1/12	214	3
puffin	57.2	-170.3	8/2/12	215	2
puffin	57.1	-170.2	8/2/12	215	2
puffin	57.2	-170.3	8/2/12	215	2
puffin	57.2	-170.4	8/2/12	215	2
puffin	52.9	172.3	8/2/12	215	3
puffin	57.2	-170.3	8/2/12	215	3
puffin	57.1	-170.2	8/2/12	215	3
puffin	57.2	-170.3	8/2/12	215	3
puffin	47.9	-124.6	8/2/12	215	3
puffin	64.1	-21.9	8/3/12	216	1
puffin	43.9	-68.8	8/3/12	216	1
puffin	57.2	-170.3	8/3/12	216	2
puffin	57.2	-170.3	8/3/12	216	2
puffin	59.8	-150	8/3/12	216	2
puffin	59.6	-151.3	8/3/12	216	2
puffin	48.4	-123.3	8/3/12	216	3
puffin	52.4	173.1	8/3/12	216	3
puffin	57.2	-170.3	8/3/12	216	3
puffin	57.2	-170.3	8/3/12	216	3
puffin	57.2	-170.3	8/3/12	216	3
puffin	59.8	-150	8/3/12	216	3
puffin	59.6	-151.3	8/3/12	216	3
puffin	45.9	-124	8/3/12	216	3
puffin	48.4	-124.7	8/3/12	216	3
puffin	47.3	-52.8	8/4/12	217	1
puffin	63.8	-22.7	8/4/12	217	1
puffin	63.8	-22.7	8/4/12	217	1
puffin	65.7	-21.4	8/4/12	217	1
puffin	43.9	-68.8	8/4/12	217	1
puffin	43.9	-68.8	8/4/12	217	1
puffin	43.9	-69.4	8/4/12	217	1
puffin	43.9	-68.8	8/4/12	217	1
puffin	57.2	-170.3	8/4/12	217	2
puffin	57.2	-170.3	8/4/12	217	2
puffin	59.8	-150	8/4/12	217	2
puffin	52.4	174.5	8/4/12	217	3
puffin	57.2	-170.3	8/4/12	217	3
puffin	57.2	-170.3	8/4/12	217	3
puffin	59.8	-150	8/4/12	217	3
puffin	43.1	-124.4	8/4/12	217	3
puffin	48.1	-122.9	8/4/12	217	3
puffin	44.7	-66.8	8/5/12	218	1
puffin	63.4	-20.3	8/5/12	218	1
puffin	63.4	-20.3	8/5/12	218	1
puffin	63.5	-20.2	8/5/12	218	1
puffin	63.4	-20.3	8/5/12	218	1
puffin	63.4	-20.3	8/5/12	218	1
puffin	44.3	-68.3	8/5/12	218	1
puffin	43.9	-69.4	8/5/12	218	1
puffin	43.9	-69.4	8/5/12	218	1
puffin	43.9	-69.4	8/5/12	218	1
puffin	43.8	-69.5	8/5/12	218	1
puffin	57.2	-170.3	8/5/12	218	2
puffin	57.2	-170.3	8/5/12	218	2
puffin	52.3	175.8	8/5/12	218	2
puffin	59.8	-151.9	8/5/12	218	2
puffin	59.8	-151.9	8/5/12	218	2
puffin	59.8	-150	8/5/12	218	2
puffin	57.2	-170.3	8/5/12	218	3
puffin	57.2	-170.3	8/5/12	218	3
puffin	52.3	175.8	8/5/12	218	3
puffin	59.8	-150	8/5/12	218	3
puffin	59.7	-151.2	8/5/12	218	3
puffin	38	-123.5	8/5/12	218	3
puffin	38	-123.5	8/5/12	218	3
puffin	37.7	-123	8/5/12	218	3
puffin	37.7	-123	8/5/12	218	3
puffin	37.7	-123	8/5/12	218	3
puffin	37.7	-123	8/5/12	218	3
puffin	37.7	-123	8/5/12	218	3
puffin	48.1	-122.9	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	46.9	-124.5	8/5/12	218	3
puffin	63.4	-20.3	8/6/12	219	1
puffin	63.4	-20.3	8/6/12	219	1
puffin	63.4	-20.3	8/6/12	219	1
puffin	63.4	-20.3	8/6/12	219	1
puffin	57.2	-170.3	8/6/12	219	2
puffin	57.2	-170.3	8/6/12	219	2
puffin	52	175.9	8/6/12	219	2
puffin	60	-149.4	8/6/12	219	2
puffin	59.8	-151.9	8/6/12	219	2
puffin	59.8	-151.9	8/6/12	219	2
puffin	59.8	-150	8/6/12	219	2
puffin	59.8	-151.9	8/6/12	219	2
puffin	57.2	-170.3	8/6/12	219	3
puffin	57.2	-170.3	8/6/12	219	3
puffin	52	175.9	8/6/12	219	3
puffin	60	-149.4	8/6/12	219	3
puffin	59.8	-150	8/6/12	219	3
puffin	59.8	-151.9	8/6/12	219	3
puffin	41.7	-124.2	8/6/12	219	3
puffin	47.7	-124.4	8/6/12	219	3
puffin	44.3	-66.4	8/7/12	220	1
puffin	63.4	-20.3	8/7/12	220	1
puffin	63.4	-20.3	8/7/12	220	1
puffin	63.4	-20.3	8/7/12	220	1
puffin	43.9	-68.8	8/7/12	220	1
puffin	57.2	-170.3	8/7/12	220	2
puffin	57.2	-170.3	8/7/12	220	2
puffin	51.8	-176.8	8/7/12	220	2
puffin	60	-149.4	8/7/12	220	2
puffin	59.9	-149.7	8/7/12	220	2
puffin	59.9	-149.3	8/7/12	220	2
puffin	57.6	-152.4	8/7/12	220	2
puffin	57.2	-170.3	8/7/12	220	3
puffin	57.2	-170.3	8/7/12	220	3
puffin	57.2	-170.3	8/7/12	220	3
puffin	51.8	-176.8	8/7/12	220	3
puffin	51.6	-178.1	8/7/12	220	3
puffin	59.7	-151.2	8/7/12	220	3
puffin	60	-149.4	8/7/12	220	3
puffin	59.9	-149.7	8/7/12	220	3
puffin	59.9	-149.3	8/7/12	220	3
puffin	57.6	-152.4	8/7/12	220	3
puffin	63.4	-20.3	8/8/12	221	1
puffin	43.9	-69.4	8/8/12	221	1
puffin	57.2	-170.3	8/8/12	221	2
puffin	57.2	-170.3	8/8/12	221	2
puffin	57.2	-170.3	8/8/12	221	2
puffin	51.9	-176.6	8/8/12	221	2
puffin	59.8	-150	8/8/12	221	2
puffin	60.1	-151.8	8/8/12	221	2
puffin	57.2	-170.3	8/8/12	221	3
puffin	57.2	-170.3	8/8/12	221	3
puffin	57.2	-170.3	8/8/12	221	3
puffin	51.9	-176.6	8/8/12	221	3
puffin	59.8	-150	8/8/12	221	3
puffin	64.5	-164.8	8/8/12	221	3
puffin	45.9	-124	8/8/12	221	3
puffin	63.4	-19.1	8/9/12	222	1
puffin	63.5	-20.2	8/9/12	222	1
puffin	63.5	-20.2	8/9/12	222	1
puffin	57.2	-170.3	8/9/12	222	2
puffin	57.2	-170.3	8/9/12	222	2
puffin	57.2	-170.3	8/9/12	222	2
puffin	57.2	-170.3	8/9/12	222	3
puffin	57.2	-170.3	8/9/12	222	3
puffin	57.2	-170.3	8/9/12	222	3
puffin	52.7	-171.4	8/9/12	222	3
puffin	59.6	-151.3	8/9/12	222	3
puffin	58.9	-136.8	8/9/12	222	3
puffin	59	-137	8/9/12	222	3
puffin	37.7	-123	8/9/12	222	3
puffin	45.9	-124	8/9/12	222	3
puffin	45.9	-124	8/9/12	222	3
puffin	43.1	-124.4	8/9/12	222	3
puffin	46.9	-124.1	8/9/12	222	3
puffin	47.5	-52.6	8/10/12	223	1
puffin	47.5	-52.6	8/10/12	223	1
puffin	63.4	-20.3	8/10/12	223	1
puffin	80.1	56.5	8/10/12	223	1
puffin	79.1	11.9	8/10/12	223	1
puffin	44.4	-68.2	8/10/12	223	1
puffin	57.2	-170.3	8/10/12	223	2
puffin	57.2	-170.3	8/10/12	223	2
puffin	64.5	-165.4	8/10/12	223	2
puffin	59.4	-146.3	8/10/12	223	2
puffin	59.4	-146.3	8/10/12	223	2
puffin	57.1	-170.3	8/10/12	223	3
puffin	57.2	-170.3	8/10/12	223	3
puffin	57.2	-170.3	8/10/12	223	3
puffin	52.9	-170.4	8/10/12	223	3
puffin	59.4	-146.3	8/10/12	223	3
puffin	59.4	-146.3	8/10/12	223	3
puffin	47.5	-52.6	8/11/12	224	1
puffin	47.5	-52.6	8/11/12	224	1
puffin	48.4	-53.3	8/11/12	224	1
puffin	63.4	-20.3	8/11/12	224	1
puffin	63.5	-20.2	8/11/12	224	1
puffin	63.4	-20.3	8/11/12	224	1
puffin	63.4	-20.3	8/11/12	224	1
puffin	44.2	-68.1	8/11/12	224	1
puffin	57.2	-170.3	8/11/12	224	2
puffin	57.1	-170.3	8/11/12	224	2
puffin	57.2	-170.3	8/11/12	224	2
puffin	57.4	-152.4	8/11/12	224	2
puffin	63.8	-171.7	8/11/12	224	2
puffin	64.5	-165.3	8/11/12	224	2
puffin	63.8	-171.7	8/11/12	224	2
puffin	59.4	-146.3	8/11/12	224	2
puffin	59.4	-146.3	8/11/12	224	2
puffin	57.2	-170.3	8/11/12	224	3
puffin	57.1	-170.3	8/11/12	224	3
puffin	57.2	-170.3	8/11/12	224	3
puffin	53.7	-167.1	8/11/12	224	3
puffin	63.8	-171.7	8/11/12	224	3
puffin	63.8	-171.7	8/11/12	224	3
puffin	37.4	-122.7	8/11/12	224	3
puffin	37.4	-122.7	8/11/12	224	3
puffin	37.4	-122.7	8/11/12	224	3
puffin	37.4	-122.7	8/11/12	224	3
puffin	37.4	-122.7	8/11/12	224	3
puffin	46.9	-124.5	8/11/12	224	3
puffin	46.9	-124.5	8/11/12	224	3
puffin	46.9	-124.5	8/11/12	224	3
puffin	46.9	-124.5	8/11/12	224	3
puffin	46.9	-124.5	8/11/12	224	3
puffin	46.9	-124.5	8/11/12	224	3
puffin	46.9	-124.5	8/11/12	224	3
puffin	63.5	-20.2	8/12/12	225	1
puffin	63.4	-20.3	8/12/12	225	1
puffin	43.9	-69.4	8/12/12	225	1
puffin	43.9	-69.4	8/12/12	225	1
puffin	43.9	-68.8	8/12/12	225	1
puffin	57.1	-170.3	8/12/12	225	2
puffin	53.8	-166.6	8/12/12	225	2
puffin	59.8	-151.9	8/12/12	225	2
puffin	59.8	-151.9	8/12/12	225	2
puffin	59.8	-151.9	8/12/12	225	2
puffin	59.8	-151.9	8/12/12	225	2
puffin	60	-151.7	8/12/12	225	2
puffin	59.8	-151.9	8/12/12	225	2
puffin	63.8	-171.7	8/12/12	225	2
puffin	63.8	-171.7	8/12/12	225	2
puffin	59.4	-146.3	8/12/12	225	2
puffin	59.4	-146.3	8/12/12	225	2
puffin	57.1	-170.3	8/12/12	225	3
puffin	53.8	-166.6	8/12/12	225	3
puffin	63.8	-171.7	8/12/12	225	3
puffin	63.4	-20.3	8/13/12	226	1
puffin	63.4	-20.3	8/13/12	226	1
puffin	44.5	-67.1	8/13/12	226	1
puffin	57.2	-170.3	8/13/12	226	2
puffin	49.9	-128.3	8/13/12	226	3
puffin	57.2	-170.3	8/13/12	226	3
puffin	59.4	-146.3	8/13/12	226	3
puffin	59.4	-146.3	8/13/12	226	3
puffin	47.2	-52.8	8/14/12	227	1
puffin	47.5	-52.6	8/14/12	227	1
puffin	63.4	-20.3	8/14/12	227	1
puffin	44.4	-67.9	8/14/12	227	1
puffin	44.5	-67.1	8/14/12	227	1
puffin	44.6	-67.2	8/14/12	227	1
puffin	44.5	-67.1	8/14/12	227	1
puffin	57.2	-170.4	8/14/12	227	2
puffin	48.3	-123.5	8/14/12	227	3
puffin	57.2	-170.4	8/14/12	227	3
puffin	59.4	-146.3	8/14/12	227	3
puffin	59.4	-146.3	8/14/12	227	3
puffin	44.8	-66.8	8/15/12	228	1
puffin	47.5	-52.6	8/15/12	228	1
puffin	46.7	-53.2	8/15/12	228	1
puffin	63.5	-20.2	8/15/12	228	1
puffin	57.2	-170.3	8/15/12	228	2
puffin	57.2	-170.3	8/15/12	228	2
puffin	57.2	-170.3	8/15/12	228	3
puffin	57.2	-170.3	8/15/12	228	3
puffin	57.9	-133.3	8/15/12	228	3
puffin	45.9	-124	8/15/12	228	3
puffin	77.6	20.9	8/16/12	229	1
puffin	57.2	-170.3	8/16/12	229	2
puffin	57	-135.7	8/16/12	229	2
puffin	61.1	-147.5	8/16/12	229	2
puffin	57.2	-170.3	8/16/12	229	3
puffin	57	-135.7	8/16/12	229	3
puffin	61.1	-147.5	8/16/12	229	3
puffin	44.5	-66.8	8/17/12	230	1
puffin	44.4	-67.9	8/17/12	230	1
puffin	57.2	-170.3	8/17/12	230	2
puffin	57.2	-170.3	8/17/12	230	2
puffin	59.4	-146.3	8/17/12	230	2
puffin	59.4	-146.3	8/17/12	230	2
puffin	57.2	-170.3	8/17/12	230	3
puffin	57.2	-170.3	8/17/12	230	3
puffin	59.4	-146.3	8/17/12	230	3
puffin	45.9	-124	8/17/12	230	3
puffin	45.9	-124	8/17/12	230	3
puffin	47.5	-52.6	8/18/12	231	1
puffin	47.5	-52.6	8/18/12	231	1
puffin	47.5	-53.7	8/18/12	231	1
puffin	47.5	-52.6	8/18/12	231	1
puffin	63.4	-20.3	8/18/12	231	1
puffin	63.4	-20.3	8/18/12	231	1
puffin	63.4	-20.3	8/18/12	231	1
puffin	63.4	-20.3	8/18/12	231	1
puffin	63.4	-20.3	8/18/12	231	1
puffin	57.2	-170.3	8/18/12	231	2
puffin	57.2	-170.4	8/18/12	231	2
puffin	57.2	-170.3	8/18/12	231	2
puffin	59.8	-151.9	8/18/12	231	2
puffin	59.8	-151.9	8/18/12	231	2
puffin	59.6	-149.6	8/18/12	231	2
puffin	59.4	-146.3	8/18/12	231	2
puffin	59.4	-146.3	8/18/12	231	2
puffin	49	-123.4	8/18/12	231	3
puffin	57.2	-170.3	8/18/12	231	3
puffin	57.2	-170.4	8/18/12	231	3
puffin	57.2	-170.3	8/18/12	231	3
puffin	59.8	-151.9	8/18/12	231	3
puffin	59.8	-151.9	8/18/12	231	3
puffin	59.6	-149.6	8/18/12	231	3
puffin	37.7	-123	8/18/12	231	3
puffin	37.6	-123.1	8/18/12	231	3
puffin	37.7	-123	8/18/12	231	3
puffin	37.7	-123	8/18/12	231	3
puffin	37.7	-123	8/18/12	231	3
puffin	37.7	-123	8/18/12	231	3
puffin	37.6	-123.1	8/18/12	231	3
puffin	37.7	-123	8/18/12	231	3
puffin	47.7	-124.4	8/18/12	231	3
puffin	48.6	-123	8/18/12	231	3
puffin	47.3	-52.8	8/19/12	232	1
puffin	47.3	-52.8	8/19/12	232	1
puffin	47.5	-52.6	8/19/12	232	1
puffin	63.4	-20.3	8/19/12	232	1
puffin	63.4	-20.3	8/19/12	232	1
puffin	63.4	-20.3	8/19/12	232	1
puffin	78.2	15.2	8/19/12	232	1
puffin	42.7	-70.6	8/19/12	232	1
puffin	42.7	-70.6	8/19/12	232	1
puffin	44.4	-68.2	8/19/12	232	1
puffin	44.1	-67.8	8/19/12	232	1
puffin	57.2	-170.3	8/19/12	232	2
puffin	57.2	-170.3	8/19/12	232	2
puffin	57.2	-170.3	8/19/12	232	2
puffin	60	-149.4	8/19/12	232	2
puffin	58.6	-136.1	8/19/12	232	2
puffin	48.9	-125.5	8/19/12	232	3
puffin	48.9	-125.5	8/19/12	232	3
puffin	57.2	-170.3	8/19/12	232	3
puffin	57.2	-170.3	8/19/12	232	3
puffin	60	-149.4	8/19/12	232	3
puffin	58.3	-136.4	8/19/12	232	3
puffin	58.6	-136.1	8/19/12	232	3
puffin	37.7	-123	8/19/12	232	3
puffin	37.7	-123	8/19/12	232	3
puffin	37.7	-123	8/19/12	232	3
puffin	37.7	-123	8/19/12	232	3
puffin	37.7	-123	8/19/12	232	3
puffin	37.7	-123	8/19/12	232	3
puffin	48.1	-122.9	8/19/12	232	3
puffin	44.9	-66.8	8/20/12	233	1
puffin	47.3	-52.8	8/20/12	233	1
puffin	47.3	-52.8	8/20/12	233	1
puffin	47.3	-52.8	8/20/12	233	1
puffin	47.3	-52.8	8/20/12	233	1
puffin	47.3	-52.8	8/20/12	233	1
puffin	47.3	-52.8	8/20/12	233	1
puffin	48.6	-53	8/20/12	233	1
puffin	48.6	-53	8/20/12	233	1
