COMMON NAME,LATITUDE,LONGITUDE,OBSERVATION DATE,SERIAL DATE,1=Black Kite // 2=Lesser Nighthawk
kite,32.2,-111.2,8/9/96,222,2
kite,32.3,-110.7,9/2/96,246,2
kite,31.6,-111.3,9/12/96,256,2
kite,32.1,-111.0,5/25/97,147,2
kite,32.1,-111.0,5/25/97,147,2
kite,32.0,-110.9,5/13/97,135,2
kite,31.9,-111.9,5/27/97,149,2
kite,31.9,-111.0,6/14/97,166,2
kite,31.7,-110.9,7/27/97,210,2
kite,31.9,-111.0,7/20/97,203,2
kite,32.1,-110.8,8/9/97,222,2
kite,32.0,-110.9,4/26/98,117,2
kite,31.8,-110.8,4/28/98,119,2
kite,32.1,-110.8,4/21/98,112,2
kite,31.9,-111.0,5/15/98,137,2
kite,32.0,-110.8,5/31/98,153,2
kite,32.5,-111.3,5/29/98,151,2
kite,31.7,-110.9,5/30/98,152,2
kite,32.4,-111.0,6/10/98,162,2
kite,32.0,-112.8,6/2/98,154,2
kite,32.2,-111.0,6/30/98,182,2
kite,31.8,-110.9,7/18/98,201,2
kite,32.1,-110.8,7/6/98,189,2
kite,32.1,-111.0,7/5/98,188,2
kite,32.3,-110.7,8/13/98,226,2
kite,32.0,-110.9,8/17/98,230,2
kite,32.0,-110.9,8/30/98,243,2
kite,32.0,-110.9,8/15/98,228,2
kite,32.2,-110.9,9/23/98,267,2
kite,32.2,-110.7,9/2/98,246,2
kite,32.3,-111.0,9/13/98,257,2
kite,32.1,-110.8,9/13/98,257,2
kite,32.0,-110.9,9/25/98,269,2
kite,32.5,-112.9,9/9/98,253,2
kite,32.3,-111.1,10/23/98,297,2
kite,32.3,-110.8,4/16/99,107,2
kite,32.1,-110.8,4/8/99,99,2
kite,31.8,-110.8,4/17/99,108,2
kite,31.9,-111.0,5/10/99,132,2
kite,31.7,-111.1,5/13/99,135,2
kite,32.3,-111.0,5/20/99,142,2
kite,32.2,-111.2,5/11/99,133,2
kite,32.2,-111.2,5/15/99,137,2
kite,32.3,-111.0,5/23/99,145,2
kite,32.4,-111.1,5/7/99,129,2
kite,32.0,-110.9,5/10/99,132,2
kite,31.8,-110.9,5/16/99,138,2
kite,32.1,-110.8,5/2/99,124,2
kite,32.0,-110.9,5/7/99,129,2
kite,32.0,-110.9,6/4/99,156,2
kite,32.0,-110.9,6/13/99,165,2
kite,32.0,-110.9,7/26/99,209,2
kite,32.0,-110.9,7/2/99,185,2
kite,31.9,-111.0,8/5/99,218,2
kite,32.2,-111.1,8/8/99,221,2
kite,32.4,-112.9,8/9/99,222,2
kite,32.2,-110.6,8/7/99,220,2
kite,32.2,-111.2,8/5/99,218,2
kite,32.0,-110.9,8/14/99,227,2
kite,32.0,-110.9,8/18/99,231,2
kite,32.0,-110.9,8/20/99,233,2
kite,32.0,-110.9,8/22/99,235,2
kite,32.0,-110.9,9/1/99,245,2
kite,32.0,-110.9,9/4/99,248,2
kite,31.9,-111.0,4/28/00,119,2
kite,31.9,-111.0,4/30/00,121,2
kite,32.2,-112.7,4/14/00,105,2
kite,32.0,-110.9,4/17/00,108,2
kite,31.9,-111.0,5/3/00,125,2
kite,31.9,-111.0,5/8/00,130,2
kite,31.9,-111.0,5/12/00,134,2
kite,31.8,-110.9,5/16/00,138,2
kite,31.8,-110.9,5/17/00,139,2
kite,31.8,-110.9,5/15/00,137,2
kite,31.8,-110.9,5/18/00,140,2
kite,32.0,-110.8,5/24/00,146,2
kite,32.0,-110.8,5/25/00,147,2
kite,32.0,-110.8,5/26/00,148,2
kite,32.0,-110.9,5/17/00,139,2
kite,32.0,-110.9,5/21/00,143,2
kite,32.0,-110.9,5/24/00,146,2
kite,31.9,-111.0,6/16/00,168,2
kite,31.9,-111.0,6/19/00,171,2
kite,31.9,-111.0,6/20/00,172,2
kite,31.9,-111.0,6/16/00,168,2
kite,31.8,-110.8,6/16/00,168,2
kite,32.2,-111.2,6/18/00,170,2
kite,32.0,-110.9,6/3/00,155,2
kite,32.0,-110.9,6/9/00,161,2
kite,31.9,-111.0,7/4/00,187,2
kite,32.3,-111.0,7/31/00,214,2
kite,31.8,-110.9,7/1/00,184,2
kite,32.0,-110.9,7/16/00,199,2
kite,31.9,-111.0,8/8/00,221,2
kite,32.3,-111.0,8/2/00,215,2
kite,32.0,-110.9,8/4/00,217,2
kite,32.0,-110.9,8/22/00,235,2
kite,32.0,-110.9,8/31/00,244,2
kite,31.9,-111.0,9/17/00,261,2
kite,31.9,-110.9,9/27/00,271,2
kite,31.9,-111.0,9/18/00,262,2
kite,32.0,-110.9,9/9/00,253,2
kite,31.9,-111.0,10/15/00,289,2
kite,31.7,-110.9,10/1/00,275,2
kite,31.9,-111.0,10/24/00,298,2
kite,32.0,-110.9,10/15/00,289,2
kite,32.0,-110.9,4/22/01,113,2
kite,32.0,-110.9,4/23/01,114,2
kite,32.0,-110.9,4/24/01,115,2
kite,32.0,-110.9,4/29/01,120,2
kite,31.7,-111.4,5/8/01,130,2
kite,31.7,-110.9,5/3/01,125,2
kite,32.4,-110.9,6/2/01,154,2
kite,32.2,-111.1,6/26/01,178,2
kite,32.0,-110.9,6/14/01,166,2
kite,32.0,-110.9,6/14/01,166,2
kite,32.0,-110.9,6/24/01,176,2
kite,32.5,-111.3,7/13/01,196,2
kite,31.9,-111.0,7/28/01,211,2
kite,31.9,-111.0,7/28/01,211,2
kite,32.0,-112.8,8/16/01,229,2
kite,32.0,-112.8,8/17/01,230,2
kite,31.8,-111.6,8/18/01,231,2
kite,31.6,-111.4,8/10/01,223,2
kite,31.7,-110.9,8/24/01,237,2
kite,32.0,-110.9,8/12/01,225,2
kite,31.9,-111.0,10/23/01,297,2
kite,32.1,-111.0,10/20/01,294,2
kite,32.0,-110.9,10/8/01,282,2
kite,31.9,-111.0,4/12/02,103,2
kite,31.8,-110.8,4/27/02,118,2
kite,32.0,-110.9,4/11/02,102,2
kite,32.0,-110.9,4/15/02,106,2
kite,32.1,-111.0,5/12/02,134,2
kite,32.2,-111.2,5/11/02,133,2
kite,31.7,-110.9,5/4/02,126,2
kite,32.3,-111.0,5/12/02,134,2
kite,32.3,-111.0,5/9/02,131,2
kite,31.7,-110.9,5/2/02,124,2
kite,32.3,-111.0,5/9/02,131,2
kite,32.2,-111.2,5/11/02,133,2
kite,32.4,-110.9,5/1/02,123,2
kite,32.3,-110.9,5/2/02,124,2
kite,32.3,-111.0,5/12/02,134,2
kite,32.2,-111.2,5/11/02,133,2
kite,31.8,-110.9,5/19/02,141,2
kite,32.0,-110.9,5/7/02,129,2
kite,32.2,-111.2,6/28/02,180,2
kite,31.8,-111.0,7/28/02,211,2
kite,32.2,-110.7,7/23/02,206,2
kite,32.2,-111.2,7/26/02,209,2
kite,32.0,-110.9,7/19/02,202,2
kite,32.0,-110.9,7/1/02,184,2
kite,32.0,-110.9,7/30/02,213,2
kite,31.9,-111.0,9/5/02,249,2
kite,32.3,-111.0,9/3/02,247,2
kite,31.8,-110.9,5/23/03,145,2
kite,32.2,-111.0,5/13/03,135,2
kite,32.2,-110.9,5/17/03,139,2
kite,31.7,-111.3,5/6/03,128,2
kite,32.2,-110.7,5/31/03,153,2
kite,32.3,-110.7,5/3/03,125,2
kite,32.3,-110.8,5/7/03,129,2
kite,32.0,-110.8,5/12/03,134,2
kite,32.0,-111.0,5/1/03,123,2
kite,32.0,-110.8,5/14/03,136,2
kite,32.0,-110.8,5/18/03,140,2
kite,32.0,-110.8,5/19/03,141,2
kite,32.2,-110.9,6/15/03,167,2
kite,32.3,-110.9,6/6/03,158,2
kite,32.0,-110.8,6/15/03,167,2
kite,32.0,-110.8,6/29/03,181,2
kite,32.4,-111.0,7/24/03,207,2
kite,31.7,-110.9,7/24/03,207,2
kite,32.0,-110.6,7/4/03,187,2
kite,32.0,-110.8,7/3/03,186,2
kite,32.0,-110.8,7/12/03,195,2
kite,32.0,-110.8,7/27/03,210,2
kite,31.9,-111.0,8/9/03,222,2
kite,32.0,-110.8,8/17/03,230,2
kite,32.0,-110.8,8/20/03,233,2
kite,31.7,-111.4,8/5/03,218,2
kite,32.0,-110.8,10/8/03,282,2
kite,31.7,-111.1,4/28/04,119,2
kite,32.0,-110.8,4/18/04,109,2
kite,32.0,-110.8,4/18/04,109,2
kite,31.7,-110.9,5/22/04,144,2
kite,32.3,-110.9,5/7/04,129,2
kite,32.4,-111.0,5/20/04,142,2
kite,32.0,-110.8,5/13/04,135,2
kite,32.3,-111.1,5/9/04,131,2
kite,31.9,-111.0,6/28/04,180,2
kite,32.2,-111.2,6/24/04,176,2
kite,32.2,-111.2,6/30/04,182,2
kite,31.7,-110.9,6/10/04,162,2
kite,32.0,-110.8,6/21/04,173,2
kite,32.0,-110.8,6/30/04,182,2
kite,31.7,-110.9,6/6/04,158,2
kite,31.7,-110.9,6/6/04,158,2
kite,31.7,-110.9,6/6/04,158,2
kite,32.2,-111.2,7/3/04,186,2
kite,32.0,-110.8,7/18/04,201,2
kite,32.2,-111.2,8/15/04,228,2
kite,31.8,-110.8,8/5/04,218,2
kite,31.8,-110.9,8/4/04,217,2
kite,31.8,-110.8,8/5/04,218,2
kite,31.8,-110.9,8/4/04,217,2
kite,32.2,-111.2,9/3/04,247,2
kite,32.0,-110.8,9/6/04,250,2
kite,31.7,-110.9,5/13/05,135,2
kite,31.8,-110.9,5/21/05,143,2
kite,31.8,-110.8,5/21/05,143,2
kite,32.0,-110.8,5/22/05,144,2
kite,32.0,-110.8,5/29/05,151,2
kite,32.0,-110.8,5/1/05,123,2
kite,32.0,-110.8,5/15/05,137,2
kite,32.2,-111.2,5/15/05,137,2
kite,32.1,-110.6,5/10/05,132,2
kite,31.8,-110.8,5/7/05,129,2
kite,32.3,-110.9,5/28/05,150,2
kite,32.3,-111.0,6/27/05,179,2
kite,32.4,-111.1,6/23/05,175,2
kite,32.0,-110.8,6/27/05,179,2
kite,31.9,-111.4,7/23/05,206,2
kite,31.6,-111.3,7/23/05,206,2
kite,32.2,-111.2,7/8/05,191,2
kite,32.2,-111.2,7/4/05,187,2
kite,32.2,-111.2,7/8/05,191,2
kite,31.7,-111.1,7/13/05,196,2
kite,31.7,-110.9,8/13/05,226,2
kite,32.0,-110.8,8/13/05,226,2
kite,32.0,-112.8,8/1/05,214,2
kite,31.9,-111.0,8/31/05,244,2
kite,32.3,-111.0,10/6/05,280,2
kite,32.3,-111.0,10/1/05,275,2
kite,32.3,-111.0,10/6/05,280,2
kite,32.3,-111.0,10/23/05,297,2
kite,32.4,-110.9,4/23/06,114,2
kite,32.3,-111.0,4/19/06,110,2
kite,32.3,-111.0,4/25/06,116,2
kite,32.3,-111.0,4/17/06,108,2
kite,32.3,-111.0,4/15/06,106,2
kite,32.0,-110.8,4/12/06,103,2
kite,32.2,-111.0,4/26/06,117,2
kite,32.3,-111.0,5/7/06,129,2
kite,32.4,-110.9,5/3/06,125,2
kite,32.2,-110.9,5/5/06,127,2
kite,32.3,-111.0,5/2/06,124,2
kite,32.2,-111.2,5/1/06,123,2
kite,32.3,-111.0,5/5/06,127,2
kite,31.7,-111.1,5/8/06,130,2
kite,32.3,-110.8,5/22/06,144,2
kite,32.2,-111.2,5/14/06,136,2
kite,32.3,-111.0,5/14/06,136,2
kite,32.0,-110.6,5/9/06,131,2
kite,32.3,-110.9,5/27/06,149,2
kite,32.3,-111.0,5/5/06,127,2
kite,31.6,-111.3,6/14/06,166,2
kite,32.3,-110.9,6/25/06,177,2
kite,31.8,-111.0,6/10/06,162,2
kite,32.2,-110.9,6/27/06,179,2
kite,32.3,-111.0,6/30/06,182,2
kite,32.3,-110.9,6/25/06,177,2
kite,32.3,-110.9,6/25/06,177,2
kite,32.4,-111.1,6/2/06,154,2
kite,32.2,-111.0,6/5/06,157,2
kite,32.2,-111.2,6/4/06,156,2
kite,32.4,-111.1,6/4/06,156,2
kite,32.3,-111.0,6/7/06,159,2
kite,32.2,-110.9,6/29/06,181,2
kite,32.2,-110.9,6/28/06,180,2
kite,32.2,-110.9,6/26/06,178,2
kite,32.2,-110.9,6/25/06,177,2
kite,32.2,-110.9,6/24/06,176,2
kite,31.8,-110.8,6/10/06,162,2
kite,32.3,-111.0,6/8/06,160,2
kite,32.2,-111.0,6/14/06,166,2
kite,32.3,-111.0,6/21/06,173,2
kite,32.2,-111.2,6/24/06,176,2
kite,32.4,-111.1,6/9/06,161,2
kite,32.2,-110.8,6/8/06,160,2
kite,32.0,-110.8,6/6/06,158,2
kite,31.6,-111.3,6/10/06,162,2
kite,32.3,-111.0,6/21/06,173,2
kite,31.9,-111.9,7/24/06,207,2
kite,32.2,-111.1,7/13/06,196,2
kite,32.2,-111.2,7/29/06,212,2
kite,32.2,-111.2,7/29/06,212,2
kite,32.3,-111.0,7/6/06,189,2
kite,31.7,-110.9,7/31/06,214,2
kite,31.7,-110.9,7/25/06,208,2
kite,32.3,-111.0,7/6/06,189,2
kite,31.9,-111.0,7/27/06,210,2
kite,32.2,-111.2,7/23/06,206,2
kite,32.0,-110.8,7/9/06,192,2
kite,32.2,-110.9,8/15/06,228,2
kite,32.2,-111.0,8/1/06,214,2
kite,32.4,-112.9,8/15/06,228,2
kite,32.4,-111.1,8/3/06,216,2
kite,31.7,-110.9,8/19/06,232,2
kite,32.3,-111.0,8/17/06,230,2
kite,32.4,-111.0,8/20/06,233,2
kite,32.3,-112.7,8/26/06,239,2
kite,32.0,-112.8,8/26/06,239,2
kite,32.0,-110.8,8/27/06,240,2
kite,32.3,-111.0,9/9/06,253,2
kite,32.4,-111.1,9/9/06,253,2
kite,32.1,-112.9,9/9/06,253,2
kite,31.8,-110.8,9/13/06,257,2
kite,32.4,-111.1,9/14/06,258,2
kite,32.4,-111.1,9/12/06,256,2
kite,32.3,-111.0,9/13/06,257,2
kite,32.3,-111.0,9/18/06,262,2
kite,32.4,-111.1,9/11/06,255,2
kite,32.4,-111.1,10/14/06,288,2
kite,32.4,-111.1,10/4/06,278,2
kite,32.3,-111.0,10/2/06,276,2
kite,32.3,-111.0,10/9/06,283,2
kite,32.3,-111.1,11/1/06,306,2
kite,32.2,-111.0,4/17/07,108,2
kite,32.4,-110.9,4/24/07,115,2
kite,32.3,-111.0,4/25/07,116,2
kite,32.4,-111.1,4/25/07,116,2
kite,32.4,-110.9,4/18/07,109,2
kite,32.3,-111.1,4/21/07,112,2
kite,32.4,-111.1,4/28/07,119,2
kite,32.4,-111.1,4/25/07,116,2
kite,31.9,-110.8,4/29/07,120,2
kite,31.9,-111.0,4/16/07,107,2
kite,31.9,-111.0,4/27/07,118,2
kite,31.9,-111.0,4/28/07,119,2
kite,31.9,-111.0,4/29/07,120,2
kite,32.3,-111.0,4/10/07,101,2
kite,32.3,-111.0,4/13/07,104,2
kite,32.4,-112.9,4/25/07,116,2
kite,31.7,-110.9,4/18/07,109,2
kite,32.2,-110.9,4/4/07,95,2
kite,32.2,-110.7,4/26/07,117,2
kite,32.3,-111.0,4/19/07,110,2
kite,31.9,-111.0,4/16/07,107,2
kite,32.3,-111.0,4/26/07,117,2
kite,32.3,-111.0,4/30/07,121,2
kite,32.0,-110.5,4/18/07,109,2
kite,32.3,-111.1,4/25/07,116,2
kite,32.3,-111.1,4/28/07,119,2
kite,32.3,-111.1,4/22/07,113,2
kite,32.3,-111.0,4/15/07,106,2
kite,31.7,-110.9,5/9/07,131,2
kite,32.3,-111.1,5/9/07,131,2
kite,32.1,-110.7,5/13/07,135,2
kite,31.9,-110.8,5/21/07,143,2
kite,32.3,-111.1,5/20/07,142,2
kite,31.9,-111.0,5/17/07,139,2
kite,31.9,-111.0,5/29/07,151,2
kite,31.9,-111.0,5/30/07,152,2
kite,31.9,-111.0,5/3/07,125,2
kite,31.9,-111.0,5/6/07,128,2
kite,31.9,-111.0,5/15/07,137,2
kite,31.7,-110.9,5/9/07,131,2
kite,32.3,-111.0,5/5/07,127,2
kite,32.4,-111.1,5/4/07,126,2
kite,32.2,-111.2,5/26/07,148,2
kite,32.2,-111.2,5/27/07,149,2
kite,32.2,-110.9,5/1/07,123,2
kite,32.2,-110.7,5/8/07,130,2
kite,32.3,-111.1,5/10/07,132,2
kite,32.4,-111.1,5/9/07,131,2
kite,32.3,-111.0,5/2/07,124,2
kite,32.0,-110.8,5/6/07,128,2
kite,32.2,-111.2,6/10/07,162,2
kite,31.9,-111.8,6/14/07,166,2
kite,32.4,-110.9,6/19/07,171,2
kite,31.9,-111.0,6/3/07,155,2
kite,32.0,-110.6,6/29/07,181,2
kite,31.7,-110.9,6/9/07,161,2
kite,32.2,-111.2,6/3/07,155,2
kite,32.0,-110.6,6/29/07,181,2
kite,31.7,-110.9,7/26/07,209,2
kite,32.2,-110.9,7/11/07,194,2
kite,32.3,-111.2,7/26/07,209,2
kite,32.2,-111.2,7/22/07,205,2
kite,32.0,-110.6,7/14/07,197,2
kite,31.9,-111.0,7/26/07,209,2
kite,32.2,-111.2,7/24/07,207,2
kite,32.2,-111.2,7/25/07,208,2
kite,32.4,-111.1,7/31/07,214,2
kite,32.3,-110.8,7/11/07,194,2
kite,31.8,-110.9,7/12/07,195,2
kite,32.5,-111.3,7/6/07,189,2
kite,32.2,-111.2,7/8/07,191,2
kite,32.2,-111.2,7/23/07,206,2
kite,32.0,-110.8,7/27/07,210,2
kite,32.3,-111.0,8/27/07,240,2
kite,32.1,-110.8,8/23/07,236,2
kite,32.4,-111.1,8/8/07,221,2
kite,32.3,-110.7,8/14/07,227,2
kite,32.4,-111.1,8/18/07,231,2
kite,32.4,-111.1,8/16/07,229,2
kite,32.2,-110.9,8/20/07,233,2
kite,32.2,-111.2,8/7/07,220,2
kite,32.2,-111.2,8/6/07,219,2
kite,32.4,-111.1,8/6/07,219,2
kite,32.4,-111.1,9/5/07,249,2
kite,32.4,-111.1,9/29/07,273,2
kite,31.9,-111.0,9/26/07,270,2
kite,32.4,-111.1,9/18/07,262,2
kite,32.4,-111.1,9/8/07,252,2
kite,32.5,-111.3,9/28/07,272,2
kite,32.4,-111.1,9/22/07,266,2
kite,32.4,-111.1,10/3/07,277,2
kite,31.9,-111.0,10/5/07,279,2
kite,31.9,-111.0,10/18/07,292,2
kite,32.4,-111.1,10/11/07,285,2
kite,32.4,-111.1,10/15/07,289,2
kite,32.3,-111.0,10/17/07,291,2
kite,32.3,-111.0,10/21/07,295,2
kite,32.2,-110.9,10/20/07,294,2
kite,32.3,-110.7,4/22/08,113,2
kite,31.9,-110.8,4/21/08,112,2
kite,32.2,-111.0,4/25/08,116,2
kite,31.9,-110.8,4/25/08,116,2
kite,31.9,-110.8,4/26/08,117,2
kite,32.3,-111.1,4/26/08,117,2
kite,32.3,-111.1,4/27/08,118,2
kite,31.7,-111.1,4/23/08,114,2
kite,31.8,-111.0,4/29/08,120,2
kite,32.2,-110.7,5/7/08,129,2
kite,31.7,-111.4,5/17/08,139,2
kite,32.3,-111.2,5/17/08,139,2
kite,32.3,-110.7,5/16/08,138,2
kite,32.0,-110.7,5/1/08,123,2
kite,32.0,-110.7,5/7/08,129,2
kite,32.0,-110.7,5/6/08,128,2
kite,32.2,-111.0,5/10/08,132,2
kite,31.9,-110.8,5/10/08,132,2
kite,32.2,-110.9,5/26/08,148,2
kite,32.2,-110.7,5/18/08,140,2
kite,32.3,-111.0,5/26/08,148,2
kite,32.2,-110.7,5/12/08,134,2
kite,31.9,-111.8,5/15/08,137,2
kite,31.9,-110.8,5/28/08,150,2
kite,32.3,-111.1,5/28/08,150,2
kite,31.9,-110.8,5/22/08,144,2
kite,31.9,-110.8,5/17/08,139,2
kite,31.7,-110.9,5/17/08,139,2
kite,31.7,-110.9,5/6/08,128,2
kite,32.3,-111.0,6/2/08,154,2
kite,32.3,-110.7,6/2/08,154,2
kite,32.2,-110.9,6/1/08,153,2
kite,32.2,-110.7,6/3/08,155,2
kite,32.2,-111.2,6/7/08,159,2
kite,32.2,-111.3,6/7/08,159,2
kite,32.2,-111.2,6/28/08,180,2
kite,31.6,-111.3,6/27/08,179,2
kite,32.4,-110.7,6/22/08,174,2
kite,32.2,-111.0,6/8/08,160,2
kite,32.2,-111.2,6/14/08,166,2
kite,32.2,-111.0,6/13/08,165,2
kite,31.9,-110.8,6/14/08,166,2
kite,31.9,-110.8,6/12/08,164,2
kite,32.3,-110.8,6/25/08,177,2
kite,32.0,-112.8,6/22/08,174,2
kite,32.2,-111.2,6/20/08,172,2
kite,32.2,-111.2,6/21/08,173,2
kite,32.4,-112.9,6/23/08,175,2
kite,31.7,-110.9,6/24/08,176,2
kite,31.7,-111.4,6/23/08,175,2
kite,31.8,-110.9,7/25/08,208,2
kite,32.2,-110.7,7/19/08,202,2
kite,32.2,-110.9,7/21/08,204,2
kite,32.2,-111.2,7/7/08,190,2
kite,32.2,-110.7,7/14/08,197,2
kite,32.2,-111.2,7/12/08,195,2
kite,31.8,-111.0,7/13/08,196,2
kite,32.2,-111.2,7/6/08,189,2
kite,31.9,-110.8,7/19/08,202,2
kite,31.8,-110.9,7/25/08,208,2
kite,32.2,-111.2,7/26/08,209,2
kite,32.4,-111.1,7/30/08,213,2
kite,32.4,-111.1,7/28/08,211,2
kite,32.4,-111.1,7/27/08,210,2
kite,32.4,-111.1,7/26/08,209,2
kite,32.4,-111.1,7/25/08,208,2
kite,31.8,-110.9,7/14/08,197,2
kite,32.3,-111.1,8/22/08,235,2
kite,31.7,-110.9,8/3/08,216,2
kite,31.7,-110.9,8/22/08,235,2
kite,32.2,-111.2,8/30/08,243,2
kite,31.8,-110.9,8/15/08,228,2
kite,32.2,-110.7,8/19/08,232,2
kite,32.0,-110.7,8/4/08,217,2
kite,32.0,-110.7,8/16/08,229,2
kite,31.8,-110.9,8/3/08,216,2
kite,31.8,-110.8,8/11/08,224,2
kite,31.8,-110.9,8/15/08,228,2
kite,32.3,-111.1,8/22/08,235,2
kite,32.2,-110.9,8/3/08,216,2
kite,32.4,-111.1,8/1/08,214,2
kite,32.4,-111.1,8/8/08,221,2
kite,32.4,-111.1,8/4/08,217,2
kite,32.2,-111.2,9/17/08,261,2
kite,32.3,-111.0,9/26/08,270,2
kite,32.4,-111.0,9/14/08,258,2
kite,32.4,-111.1,9/16/08,260,2
kite,32.4,-111.1,9/10/08,254,2
kite,32.4,-111.1,9/8/08,252,2
kite,32.3,-111.0,9/4/08,248,2
kite,32.4,-111.1,9/19/08,263,2
kite,32.3,-110.9,10/19/08,293,2
kite,31.9,-110.8,10/3/08,277,2
kite,31.9,-110.8,10/19/08,293,2
kite,32.4,-111.1,10/1/08,275,2
kite,32.4,-111.1,10/3/08,277,2
kite,32.4,-111.1,10/6/08,280,2
kite,32.4,-111.1,10/15/08,289,2
kite,32.4,-111.1,10/7/08,281,2
kite,32.4,-111.1,10/10/08,284,2
kite,32.4,-111.1,10/11/08,285,2
kite,32.4,-111.1,10/13/08,287,2
kite,31.9,-110.8,10/10/08,284,2
kite,32.4,-111.1,10/8/08,282,2
kite,31.8,-110.8,4/27/09,118,2
kite,31.8,-110.8,4/27/09,118,2
kite,31.9,-111.0,4/24/09,115,2
kite,32.2,-111.1,4/19/09,110,2
kite,32.0,-110.8,4/20/09,111,2
kite,31.7,-110.9,4/27/09,118,2
kite,31.8,-111.0,4/28/09,119,2
kite,32.3,-111.2,4/22/09,113,2
kite,32.4,-111.0,4/22/09,113,2
kite,32.4,-111.1,4/30/09,121,2
kite,32.4,-111.1,4/27/09,118,2
kite,32.4,-111.1,4/24/09,115,2
kite,32.4,-111.1,4/21/09,112,2
kite,32.4,-111.1,4/19/09,110,2
kite,32.4,-111.0,4/29/09,120,2
kite,32.4,-111.0,5/24/09,146,2
kite,32.3,-111.0,5/21/09,143,2
kite,32.2,-111.1,5/2/09,124,2
kite,31.8,-111.0,5/3/09,125,2
kite,32.4,-110.9,5/2/09,124,2
kite,32.3,-111.0,5/13/09,135,2
kite,32.2,-110.9,5/20/09,142,2
kite,31.9,-110.8,5/14/09,136,2
kite,32.2,-110.8,5/19/09,141,2
kite,32.3,-110.9,5/31/09,153,2
kite,32.0,-110.7,5/15/09,137,2
kite,32.2,-111.2,5/11/09,133,2
kite,32.4,-111.1,5/22/09,144,2
kite,32.4,-111.1,5/21/09,143,2
kite,32.4,-111.1,5/2/09,124,2
kite,31.8,-111.0,5/16/09,138,2
kite,32.4,-111.1,5/28/09,150,2
kite,32.4,-111.1,5/29/09,151,2
kite,32.4,-111.1,5/30/09,152,2
kite,32.3,-111.0,5/10/09,132,2
kite,32.3,-111.0,5/16/09,138,2
kite,32.3,-110.8,5/28/09,150,2
kite,32.2,-111.1,5/5/09,127,2
kite,31.9,-110.8,5/14/09,136,2
kite,32.2,-111.2,5/16/09,138,2
kite,32.0,-110.8,5/23/09,145,2
kite,32.3,-111.2,5/10/09,132,2
kite,31.5,-111.3,5/24/09,146,2
kite,31.8,-110.8,5/17/09,139,2
kite,31.8,-110.8,5/17/09,139,2
kite,32.3,-110.8,5/23/09,145,2
kite,32.3,-111.0,5/24/09,146,2
kite,32.3,-111.1,5/15/09,137,2
kite,32.3,-111.0,5/24/09,146,2
kite,31.7,-110.9,5/11/09,133,2
kite,32.2,-110.9,5/1/09,123,2
kite,31.9,-111.0,5/1/09,123,2
kite,32.2,-110.7,5/16/09,138,2
kite,32.4,-111.1,5/27/09,149,2
kite,32.4,-111.1,5/2/09,124,2
kite,32.2,-111.2,5/19/09,141,2
kite,32.4,-111.1,5/18/09,140,2
kite,32.4,-111.1,5/17/09,139,2
kite,32.4,-111.1,5/11/09,133,2
kite,32.4,-111.1,5/10/09,132,2
kite,32.4,-111.1,5/8/09,130,2
kite,31.7,-110.9,5/19/09,141,2
kite,32.3,-111.0,5/29/09,151,2
kite,31.7,-110.9,5/13/09,135,2
kite,31.7,-110.9,5/28/09,150,2
kite,31.7,-110.9,5/24/09,146,2
kite,32.3,-111.0,5/26/09,148,2
kite,32.3,-110.9,5/4/09,126,2
kite,32.2,-110.7,6/30/09,182,2
kite,31.9,-110.8,6/3/09,155,2
kite,31.9,-110.8,6/1/09,153,2
kite,32.3,-111.0,6/4/09,156,2
kite,31.9,-110.8,6/14/09,166,2
kite,32.3,-111.3,6/29/09,181,2
kite,32.4,-111.1,6/30/09,182,2
kite,32.4,-111.1,6/27/09,179,2
kite,32.4,-111.1,6/1/09,153,2
kite,32.4,-111.1,6/2/09,154,2
kite,32.4,-111.1,6/3/09,155,2
kite,32.4,-111.1,6/8/09,160,2
kite,32.4,-111.1,6/9/09,161,2
kite,32.4,-111.1,6/25/09,177,2
kite,32.4,-111.1,6/26/09,178,2
kite,32.2,-111.2,6/13/09,165,2
kite,32.0,-110.6,6/27/09,179,2
kite,32.3,-111.0,6/25/09,177,2
kite,32.0,-110.7,6/6/09,158,2
kite,31.9,-110.8,7/3/09,186,2
kite,31.9,-110.8,7/4/09,187,2
kite,32.2,-111.1,7/25/09,208,2
kite,32.4,-111.1,7/30/09,213,2
kite,31.7,-110.9,7/14/09,197,2
kite,32.5,-111.3,7/24/09,207,2
kite,32.0,-110.8,7/28/09,211,2
kite,31.9,-110.8,7/11/09,194,2
kite,31.9,-110.8,7/13/09,196,2
kite,31.8,-110.7,7/17/09,200,2
kite,32.0,-110.6,7/9/09,192,2
kite,32.0,-110.8,7/3/09,186,2
kite,32.0,-110.7,7/25/09,208,2
kite,31.8,-110.9,8/20/09,233,2
kite,32.2,-111.0,8/8/09,221,2
kite,32.2,-111.2,8/9/09,222,2
kite,31.9,-110.8,8/25/09,238,2
kite,31.9,-110.8,8/22/09,235,2
kite,32.3,-111.0,8/15/09,228,2
kite,32.3,-111.0,8/16/09,229,2
kite,32.2,-110.9,8/8/09,221,2
kite,32.2,-111.2,8/9/09,222,2
kite,32.2,-111.2,8/15/09,228,2
kite,31.7,-110.9,8/11/09,224,2
kite,31.9,-110.8,8/11/09,224,2
